,Unnamed: 0,statute,description,subject_no,trr_report_id
22108,22108,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19573543.0,392997
22109,22109,720 ILCS 5.0/12-3.05-E-1,AGG BATTERY/DISCHARGE FIREARM,19573543.0,393020
22110,22110,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19573543.0,393020
22111,22111,720 ILCS 5.0/24-1.2-A-3,AGGR DISCHARGE FIREARM - PO/FIREMAN,19573543.0,393020
22112,22112,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19573543.0,393020
22113,22113,720 ILCS 5.0/12-3.05-E-1,AGG BATTERY/DISCHARGE FIREARM,19573543.0,393021
22114,22114,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19573543.0,393021
22115,22115,720 ILCS 5.0/24-1.2-A-3,AGGR DISCHARGE FIREARM - PO/FIREMAN,19573543.0,393021
22116,22116,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19573543.0,393021
22117,22117,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19573238.0,393376
22118,22118,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19573238.0,393376
22119,22119,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19573238.0,393376
22120,22120,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19573238.0,393376
22121,22121,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19573238.0,393411
22122,22122,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19573238.0,393411
22123,22123,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19573238.0,393411
22124,22124,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19573238.0,393411
22125,22125,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19573816.0,393575
22126,22126,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19573816.0,393575
22127,22127,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19574012.0,393912
22128,22128,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574012.0,393912
22129,22129,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19574012.0,393915
22130,22130,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574012.0,393915
22131,22131,720 ILCS 5.0/21-1.3-A,CRIM DEFACE OF PROP - PAINT/OTHER,19574091.0,394111
22132,22132,720 ILCS 5.0/24-1.6-A-1,AGG UUW/VEHICLE/LOADED FIREARM,19574205.0,394297
22133,22133,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574205.0,394297
22134,22134,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19574205.0,394297
22135,22135,9-24-010(B),STOP AT STOP SIGN,19574205.0,394297
22136,22136,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19574329.0,394452
22137,22137,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574329.0,394452
22138,22138,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19574329.0,394454
22139,22139,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574329.0,394454
22140,22140,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19574359.0,394547
22141,22141,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574359.0,394547
22142,22142,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19574359.0,394573
22143,22143,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574359.0,394573
22144,22144,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19574359.0,394579
22145,22145,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574359.0,394579
22146,22146,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19574359.0,394591
22147,22147,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574359.0,394591
22148,22148,8-4-025(B)(2),PANHANDLE PROHIBIT MANNER,19574550.0,395008
22149,22149,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19574648.0,395161
22150,22150,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19574648.0,395161
22151,22151,625 ILCS 25.0/4,IVC - CHILD RESTRAINT VIOLATION - CHILD<8,19574889.0,395539
22152,22152,625 ILCS 5.0/11-907-A-1,VEH FAIL RIGHT-OF-WAY EMER VEH,19574889.0,395539
22153,22153,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19574889.0,395539
22154,22154,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19574889.0,395539
22155,22155,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19574889.0,395539
22156,22156,9-76-050(B),HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,19574889.0,395539
22157,22157,625 ILCS 25.0/4,IVC - CHILD RESTRAINT VIOLATION - CHILD<8,19574889.0,395542
22158,22158,625 ILCS 5.0/11-907-A-1,VEH FAIL RIGHT-OF-WAY EMER VEH,19574889.0,395542
22159,22159,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19574889.0,395542
22160,22160,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19574889.0,395542
22161,22161,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19574889.0,395542
22162,22162,9-76-050(B),HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,19574889.0,395542
22163,22163,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574883.0,395549
22164,22164,720 ILCS 570.0/401.5-A-5,PCS - MFG - POSSESS ANY SUBSTANCE W/INTENT,19574883.0,395549
22165,22165,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19574883.0,395551
22166,22166,720 ILCS 570.0/401.5-A-5,PCS - MFG - POSSESS ANY SUBSTANCE W/INTENT,19574883.0,395551
22167,22167,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19575123.0,395842
22168,22168,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19575123.0,395842
22169,22169,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19575123.0,395842
22170,22170,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19575123.0,395842
22171,22171,720 ILCS 5.0/31-3,OBSTRUCT SERVICE OF PROCESS,19575433.0,396441
22172,22172,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19575132.0,396596
22173,22173,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19575132.0,396596
22174,22174,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19575132.0,396627
22175,22175,720 ILCS 550.0/5.2-D,CANNABIS - MFG/DEL - SCHOOL - 2.5-10 GRMS,19575132.0,396627
22176,22176,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19575708.0,396984
22177,22177,720 ILCS 5.0/33A-2-A,ARMED VIOLENCE/CATEGORY I,19575708.0,396984
22178,22178,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19575708.0,396984
22179,22179,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19575708.0,396997
22180,22180,720 ILCS 5.0/33A-2-A,ARMED VIOLENCE/CATEGORY I,19575708.0,396997
22181,22181,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19575708.0,396997
22182,22182,720 ILCS 5.0/12-3.05-F-1,AGG BATTERY/USE DEADLY WEAPON,19575853.0,397172
22183,22183,720 ILCS 5.0/12-3.3-A-5,AGG DOMESTIC BATTER/STRANGLE,19575853.0,397172
22184,22184,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19575853.0,397172
22185,22185,720 ILCS 5.0/12-3.05-F-1,AGG BATTERY/USE DEADLY WEAPON,19575853.0,397173
22186,22186,720 ILCS 5.0/12-3.3-A-5,AGG DOMESTIC BATTER/STRANGLE,19575853.0,397173
22187,22187,720 ILCS 5.0/9-1-A-1,MURDER - FIRST DEGREE,19575853.0,397173
22188,22188,720 ILCS 5.0/12-3.05-C,AGG BATTERY/PUBLIC PLACE,19575963.0,397431
22189,22189,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19575963.0,397431
22190,22190,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19576200.0,397884
22191,22191,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19576200.0,397884
22192,22192,720 ILCS 5.0/31-1A-B,ATTEMPT DISARM PC OFF/CORR INST EMP,19576200.0,397884
22193,22193,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19576200.0,397884
22194,22194,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19576200.0,397908
22195,22195,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19576200.0,397908
22196,22196,720 ILCS 5.0/31-1A-B,ATTEMPT DISARM PC OFF/CORR INST EMP,19576200.0,397908
22197,22197,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19576200.0,397908
22198,22198,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19576295.0,397928
22199,22199,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19576295.0,397928
22200,22200,720 ILCS 5.0/12-3.4-A-1,VIOLATE ORDER PROTECTION,19576295.0,397928
22201,22201,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19576295.0,397932
22202,22202,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19576295.0,397932
22203,22203,720 ILCS 5.0/12-3.4-A-1,VIOLATE ORDER PROTECTION,19576295.0,397932
22204,22204,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19576322.0,397956
22205,22205,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19576322.0,397956
22206,22206,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19576322.0,397956
22207,22207,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19576322.0,397971
22208,22208,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19576322.0,397971
22209,22209,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19576322.0,397971
22210,22210,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19576352.0,398024
22211,22211,625 ILCS 5.0/11-601-A,IVC - FAIL TO REDUCE SPEED,19576761.0,398860
22212,22212,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19576761.0,398860
22213,22213,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19576761.0,398860
22214,22214,720 ILCS 5.0/24-1-A-4,UUW - WEAPON - CARRY/POSSESS FIREARM/1ST,19576761.0,398860
22215,22215,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19576761.0,398860
22216,22216,9-24-010(B),STOP AT STOP SIGN,19576761.0,398860
22217,22217,625 ILCS 5.0/11-601-A,IVC - FAIL TO REDUCE SPEED,19576761.0,398871
22218,22218,625 ILCS 5.0/6-101,DRIVING/NEVER ISSUED LICENSE,19576761.0,398871
22219,22219,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19576761.0,398871
22220,22220,720 ILCS 5.0/24-1-A-4,UUW - WEAPON - CARRY/POSSESS FIREARM/1ST,19576761.0,398871
22221,22221,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19576761.0,398871
22222,22222,9-24-010(B),STOP AT STOP SIGN,19576761.0,398871
22223,22223,720 ILCS 5.0/31-1-A-7,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR INJ,19576915.0,399095
22224,22224,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19576915.0,399095
22225,22225,10-8-515,SOLICITING UNLAWFUL BUSINESS,19577083.0,399356
22226,22226,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577083.0,399356
22227,22227,720 ILCS 570.0/402-C,PCS - POSSESSION - POSS AMT CON SUB EXCEPT (A)(D),19577083.0,399356
22228,22228,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19577236.0,399586
22229,22229,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19577236.0,399586
22230,22230,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577236.0,399586
22231,22231,720 ILCS 550.0/4-A,POSS CANNABIS<10 GRAMS,19577236.0,399586
22232,22232,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19577236.0,399617
22233,22233,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19577236.0,399617
22234,22234,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577236.0,399617
22235,22235,720 ILCS 550.0/4-A,POSS CANNABIS<10 GRAMS,19577236.0,399617
22236,22236,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19577236.0,399685
22237,22237,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19577236.0,399685
22238,22238,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577236.0,399685
22239,22239,720 ILCS 550.0/4-A,POSS CANNABIS<10 GRAMS,19577236.0,399685
22240,22240,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19577326.0,399772
22241,22241,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577326.0,399772
22242,22242,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19577383.0,399825
22243,22243,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19577383.0,399825
22244,22244,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19577384.0,399867
22245,22245,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577368.0,399877
22246,22246,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19577383.0,399955
22247,22247,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19577383.0,399955
22248,22248,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19577501.0,399984
22249,22249,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577501.0,399984
22250,22250,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19577512.0,399992
22251,22251,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19577501.0,400065
22252,22252,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577501.0,400065
22253,22253,720 ILCS 5.0/24-1.1-A,"UUW - WEAPON - FELON, POSSESS/USE FIREARM",19577501.0,400078
22254,22254,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577501.0,400078
22255,22255,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577702.0,400383
22256,22256,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577702.0,400387
22257,22257,4-64-191,CERTAIN TRANSACTIONS PROHIBITED,19577760.0,400500
22258,22258,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19577760.0,400500
22259,22259,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577760.0,400500
22260,22260,720 ILCS 5.0/21-1-A-1,CRIM DAMAGE TO PROPERTY <$300 ,19577868.0,400729
22261,22261,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577868.0,400729
22262,22262,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19577868.0,400729
22263,22263,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19577938.0,400768
22264,22264,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19577938.0,400768
22265,22265,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577938.0,400768
22266,22266,720 ILCS 5.0/24-1.1-A,UUW - WEAPON - FELON POSSES WEAPON/2ND+,19577938.0,400770
22267,22267,720 ILCS 5.0/24-1.7-A,ARMED HABITUAL CRIMINAL,19577938.0,400770
22268,22268,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19577938.0,400770
22269,22269,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19578273.0,401494
22270,22270,720 ILCS 5.0/12-2-B-4,AGG ASSAULT/PEACE OFFICER/WEAPON,19578273.0,401494
22271,22271,720 ILCS 5.0/21-1-A-1,CRIMINAL DAMAGE/$10K-100K     ,19578273.0,401494
22272,22272,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19578273.0,401494
22273,22273,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19578273.0,401509
22274,22274,720 ILCS 5.0/12-2-B-4,AGG ASSAULT/PEACE OFFICER/WEAPON,19578273.0,401509
22275,22275,720 ILCS 5.0/21-1-A-1,CRIMINAL DAMAGE/$10K-100K     ,19578273.0,401509
22276,22276,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19578273.0,401509
22277,22277,720 ILCS 5.0/12-2-A,AGGRAVATED ASSAULT/PUBLIC PROP,19578305.0,401602
22278,22278,720 ILCS 5.0/18-2-A-2,ROBBERY - ARMED W/ FIREARM,19578305.0,401602
22279,22279,720 ILCS 5.0/18-4-A-4,VEHICULAR HIJACKING - AGG - FIREARM,19578305.0,401602
22280,22280,720 ILCS 5.0/21-2-A,CRIMINAL TRESPASS TO VEHICLES ,19578435.0,401806
22281,22281,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19578451.0,401894
22282,22282,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19578451.0,401899
22283,22283,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19578637.0,402191
22284,22284,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19578637.0,402218
22285,22285,4-144-190,REPLICA FIREARMS/PELLET GUNS,19578607.0,402304
22286,22286,625 ILCS 5.0/12-603.1,IVC - NOT WEARING SEAT BELT/DRIVER,19578607.0,402304
22287,22287,625 ILCS 5.0/3-707,INSURANCE - OPERATE MTR VEHICLE WITHOUT,19578607.0,402304
22288,22288,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19578607.0,402304
22289,22289,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19578607.0,402304
22290,22290,9-40-140,NEGLIGENT DRIVING,19578607.0,402304
22291,22291,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19578709.0,402398
22292,22292,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19578709.0,402398
22293,22293,10-8-515,SOLICITING UNLAWFUL BUSINESS,19579013.0,402813
22294,22294,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579013.0,402813
22295,22295,720 ILCS 570.0/401.5-A-5,PCS - MFG - POSSESS ANY SUBSTANCE W/INTENT,19579004.0,402843
22296,22296,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19579144.0,403118
22297,22297,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579144.0,403118
22298,22298,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19579144.0,403118
22299,22299,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19579144.0,403119
22300,22300,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579144.0,403119
22301,22301,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19579144.0,403119
22302,22302,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19579144.0,403142
22303,22303,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579144.0,403142
22304,22304,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19579144.0,403142
22305,22305,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19579144.0,403143
22306,22306,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579144.0,403143
22307,22307,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19579144.0,403143
22308,22308,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19579267.0,403167
22309,22309,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579267.0,403167
22310,22310,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19579267.0,403196
22311,22311,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579267.0,403196
22312,22312,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19579351.0,403404
22313,22313,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19579351.0,403404
22314,22314,720 ILCS 5.0/21-3-A-2,CRIMINAL TRESPASS TO LAND,19579623.0,403837
22315,22315,720 ILCS 5.0/24-1.6-A-1,AGG UUW/LOADED-NO FCCA-FOID,19579703.0,403877
22316,22316,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19579870.0,404284
22317,22317,720 ILCS 5.0/24-1.6-A-2,AGG UUW/ON PERSON,19579870.0,404284
22318,22318,720 ILCS 550.0/4-C,POSS CAN/>30-100 GRAM/1ST,19579870.0,404284
22319,22319,725 ILCS 5.0/110-3,ISSUANCE OF WARRANT,19579954.0,404403
22320,22320,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580279.0,404883
22321,22321,720 ILCS 5.0/18-1-A,ROBBERY,19580279.0,404926
22322,22322,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580279.0,404926
22323,22323,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19580539.0,405365
22324,22324,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580539.0,405365
22325,22325,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19580624.0,405497
22326,22326,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19580777.0,405837
22327,22327,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19580777.0,405840
22328,22328,520 ILCS 5.0/1.22,RESIST/OBSTRUCT OFFICER,19580805.0,405874
22329,22329,625 ILCS 5.0/11-708-B,WRONG WAY ON ONE-WAY STREET,19580805.0,405874
22330,22330,625 ILCS 5.0/6-303-A,DRIVING ON SUSPENDED LICENSE,19580805.0,405874
22331,22331,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19580805.0,405874
22332,22332,9-76-090(B),LIGHT HEADLIGHTS SUNSET/SUNUP,19580805.0,405874
22333,22333,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19580827.0,405884
22334,22334,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580827.0,405884
22335,22335,720 ILCS 5.0/12-3-A-1,BATTERY - CAUSE BODILY HARM,19580827.0,405887
22336,22336,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580827.0,405887
22337,22337,720 ILCS 5.0/12-3.2-A-1,DOMESTIC BATTERY - BODILY HARM,19580897.0,406099
22338,22338,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19580897.0,406099
22339,22339,720 ILCS 5.0/12-3.2-A-2,DOMESTIC BATTERY - PHYSICAL CONTACT,19580947.0,406197
22340,22340,720 ILCS 5.0/16-1-A-1,THEFT/UNAUTHORIZED CON/$500,19580947.0,406197
22341,22341,720 ILCS 5.0/16-25-A-1,RETAIL THEFT/DISP MERCH/<$300,19581295.0,406934
22342,22342,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19581390.0,407272
22343,22343,720 ILCS 550.0/5-B,CANNABIS - MFG/DEL - 2.5-10 GRMS,19581803.0,408225
22344,22344,720 ILCS 5.0/12-2-B-4,AGG ASSAULT PC OFFICER/VOLUNTEER,19581810.0,408284
22345,22345,720 ILCS 550.0/5-B,CANNABIS - MFG/DEL - 2.5-10 GRMS,19581803.0,408292
22346,22346,720 ILCS 5.0/12-1-A,ASSAULT - SIMPLE,19582207.0,409070
22347,22347,720 ILCS 5.0/12-3-A-2,BATTERY - MAKE PHYSICAL CONTACT,19582207.0,409070
22348,22348,720 ILCS 5.0/12-3.05-D-4,AGG BATTERY/PEACE OFFICER,19582207.0,409070
22349,22349,720 ILCS 5.0/21-3-A-1,CRIMINAL TRESPASS TO REAL PROPERTY,19582207.0,409070
22350,22350,720 ILCS 5.0/31-1-A,RESISTING/OBSTRUCT/PC OFF/CORR EMP/FRFTR,19582207.0,409070
